1/16/2023 4:44:51 PM,US\e436851,RPM.DataBridge.DataLoaders.ProposalDataMVDataLoader.GetProgramAreas ,164
1/16/2023 4:44:51 PM,US\e436851,BEGIN - RPM.DataBridge.DataLoaders.ProposalDataMVDataLoader.GetProposalModelView ,0
1/16/2023 4:44:52 PM,US\e436851,RPM.DataBridge.DataLoaders.ProposalDataMVDataLoader.GetProposalModelView ,200
1/16/2023 4:44:52 PM,US\e436851,RPM.Web.Controllers.HomeController.RetrieveProposalData ,4052
1/16/2023 4:50:43 PM,US\e436851,BEGIN - RPM.Web.Controllers.HomeController.RetrieveProposalData ,0
1/16/2023 4:50:43 PM,US\e436851,BEGIN - RPM.DataBridge.DataLoaders.ProposalDataMVDataLoader.GetLoBs ,0
1/16/2023 4:50:46 PM,US\e436851,RPM.DataBridge.DataLoaders.ProposalDataMVDataLoader.GetLoBs ,2327
1/16/2023 4:50:46 PM,US\e436851,BEGIN - RPM.DataBridge.DataLoaders.ProposalDataMVDataLoader.GetContractTypes ,0
1/16/2023 4:50:46 PM,US\e436851,RPM.DataBridge.DataLoaders.ProposalDataMVDataLoader.GetContractTypes ,60
1/16/2023 4:50:46 PM,US\e436851,BEGIN - RPM.DataBridge.DataLoaders.ProposalDataMVDataLoader.GetProgramAreas ,0
1/16/2023 4:50:46 PM,US\e436851,RPM.DataBridge.DataLoaders.ProposalDataMVDataLoader.GetProgramAreas ,197
1/16/2023 4:50:46 PM,US\e436851,BEGIN - RPM.DataBridge.DataLoaders.ProposalDataMVDataLoader.GetProposalModelView ,0
1/16/2023 4:50:46 PM,US\e436851,RPM.DataBridge.DataLoaders.ProposalDataMVDataLoader.GetProposalModelView ,140
1/16/2023 4:50:46 PM,US\e436851,RPM.Web.Controllers.HomeController.RetrieveProposalData ,2960
1/16/2023 4:52:54 PM,US\e436851,BEGIN - RPM.Web.Controllers.HomeController.RetrieveProposalData ,0
1/16/2023 4:52:54 PM,US\e436851,BEGIN - RPM.DataBridge.DataLoaders.ProposalDataMVDataLoader.GetLoBs ,0
1/16/2023 4:52:54 PM,US\e436851,RPM.DataBridge.DataLoaders.ProposalDataMVDataLoader.GetLoBs ,56
1/16/2023 4:52:54 PM,US\e436851,BEGIN - RPM.DataBridge.DataLoaders.ProposalDataMVDataLoader.GetContractTypes ,0
1/16/2023 4:52:55 PM,US\e436851,RPM.DataBridge.DataLoaders.ProposalDataMVDataLoader.GetContractTypes ,59
1/16/2023 4:52:55 PM,US\e436851,BEGIN - RPM.DataBridge.DataLoaders.ProposalDataMVDataLoader.GetProgramAreas ,0
1/16/2023 4:52:55 PM,US\e436851,RPM.DataBridge.DataLoaders.ProposalDataMVDataLoader.GetProgramAreas ,59
1/16/2023 4:52:55 PM,US\e436851,BEGIN - RPM.DataBridge.DataLoaders.ProposalDataMVDataLoader.GetProposalModelView ,0
1/16/2023 4:52:55 PM,US\e436851,RPM.DataBridge.DataLoaders.ProposalDataMVDataLoader.GetProposalModelView ,98
1/16/2023 4:52:55 PM,US\e436851,RPM.Web.Controllers.HomeController.RetrieveProposalData ,275
1/17/2023 9:32:54 AM,US\e436851,BEGIN - RPM.Web.Controllers.HomeController.RetrieveProposalData ,0
1/17/2023 9:32:54 AM,US\e436851,BEGIN - RPM.DataBridge.DataLoaders.ProposalDataMVDataLoader.GetLoBs ,0
1/17/2023 9:32:56 AM,US\e436851,RPM.DataBridge.DataLoaders.ProposalDataMVDataLoader.GetLoBs ,2153
1/17/2023 9:32:56 AM,US\e436851,BEGIN - RPM.DataBridge.DataLoaders.ProposalDataMVDataLoader.GetContractTypes ,0
1/17/2023 9:32:57 AM,US\e436851,RPM.DataBridge.DataLoaders.ProposalDataMVDataLoader.GetContractTypes ,55
1/17/2023 9:32:57 AM,US\e436851,BEGIN - RPM.DataBridge.DataLoaders.ProposalDataMVDataLoader.GetProgramAreas ,0
1/17/2023 9:32:57 AM,US\e436851,RPM.DataBridge.DataLoaders.ProposalDataMVDataLoader.GetProgramAreas ,138
1/17/2023 9:32:57 AM,US\e436851,BEGIN - RPM.DataBridge.DataLoaders.ProposalDataMVDataLoader.GetProposalModelView ,0
1/17/2023 9:32:57 AM,US\e436851,RPM.DataBridge.DataLoaders.ProposalDataMVDataLoader.GetProposalModelView ,138
1/17/2023 9:32:57 AM,US\e436851,RPM.Web.Controllers.HomeController.RetrieveProposalData ,2695
1/17/2023 9:36:34 AM,US\e436851,BEGIN - RPM.Web.Controllers.HomeController.RetrieveProposalData ,0
1/17/2023 9:36:34 AM,US\e436851,BEGIN - RPM.DataBridge.DataLoaders.ProposalDataMVDataLoader.GetLoBs ,0
1/17/2023 9:36:37 AM,US\e436851,RPM.DataBridge.DataLoaders.ProposalDataMVDataLoader.GetLoBs ,2723
1/17/2023 9:36:37 AM,US\e436851,BEGIN - RPM.DataBridge.DataLoaders.ProposalDataMVDataLoader.GetContractTypes ,0
1/17/2023 9:36:37 AM,US\e436851,RPM.DataBridge.DataLoaders.ProposalDataMVDataLoader.GetContractTypes ,56
